timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
-2104065586110452769-2411061916-27;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35864;8;2024-11-06 20:44:00;2024-11-06 20:43:00;;;-1;DB Regio AG;S8;44
8573811631662133764-2411022048-7;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Ingolstadt Hbf|Nürnberg Hbf|Fürth(Bay)Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;520;;2024-11-03 00:04:00;2024-11-03 00:09:00;;;5;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;44
-2026468004269217034-2411061953-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25030;RB10;2024-11-06 20:25:00;2024-11-06 20:46:00;;;21;VIAS GmbH;RB10;44
244698461933490290-2411041428-23;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35844;8;2024-11-04 15:44:00;2024-11-04 15:45:00;;;1;DB Regio AG;S8;44
3869324654242301910-2411041519-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29046;9;2024-11-04 15:49:00;2024-11-04 15:53:00;;;4;DB Regio AG;S9;44
1756786472013444959-2411011548-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35851;8;2024-11-01 16:01:00;2024-11-01 16:03:00;;;2;DB Regio AG;S8;43
-507062684117361917-2411041505-5;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);Niedernhausen(Taunus)|Auringen-Medenbach|Wiesbaden-Igstadt|Wiesbaden-Erbenheim;HLB;25647;RB21;2024-11-04 15:28:00;2024-11-04 15:29:00;;;1;Hessische Landesbahn;RB21;44
-4363138856453226211-2411011111-9;Mainz Hbf;8000240;Kiel Hbf;Kiel Hbf|Neumünster|Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;373;;2024-11-01 16:40:00;2024-11-01 16:51:00;;;11;DB Fernverkehr AG;Kiel Hbf-Mainz Hbf;43
6070111901823858771-2411021529-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1915;;2024-11-02 21:03:00;2024-11-02 22:02:00;;;59;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;43
-4930005745220627540-2411021634-8;Frankfurt(Main)Hbf;8000105;Linz Hbf;Linz Hbf|Passau Hbf|Plattling|Regensburg Hbf|Nürnberg Hbf|Würzburg Hbf|Hanau Hbf;ICE;22;;2024-11-02 21:36:00;2024-11-02 21:40:00;;;4;DB Fernverkehr AG;Linz Hbf-Frankfurt(Main)Hbf;43
4969515809841555045-2411022007-15;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld|Ladenburg|Weinheim(Bergstr)Hbf|Laudenbach(Bergstr)|Heppenheim(Bergstr)|Bensheim|Bensheim-Auerbach|Zwingenberg(Bergstr)|Hähnlein-Alsbach|Darmstadt-Eberstadt|Darmstadt Hbf|Langen(Hess);RE;4680;68;2024-11-02 21:24:00;2024-11-02 21:27:00;;;3;DB Regio AG;RE68;43
6624199163494601337-2411022016-13;Frankfurt(Main)Hbf;8000105;Wächtersbach;Wächtersbach|Wirtheim|Haitz-Höchst|Gelnhausen|Hailer-Meerholz|Niedermittlau|Langenselbold|Rodenbach(b Hanau)|Wolfgang(Kr Hanau)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RB;15531;51;2024-11-02 21:15:00;2024-11-02 21:24:00;;;9;DB Regio AG;RB51;43
8514711408085887329-2411021628-14;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);ICE;1675;;2024-11-02 21:09:00;2024-11-02 21:05:00;;;-4;DB Fernverkehr AG;Hamburg Hbf-Frankfurt(Main)Hbf;43
-4955847119807180491-2411022007-13;Frankfurt(Main)Hbf;8000105;Fulda;Fulda|Neuhof(Kr Fulda)|Flieden|Schlüchtern|Steinau(Straße)|Bad Soden-Salmünster|Wächtersbach|Gelnhausen|Langenselbold|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4533;50;2024-11-02 21:28:00;2024-11-02 21:30:00;;;2;DB Regio AG;RE50;43
-200857175732177196-2411012258-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35878;8;2024-11-01 23:56:00;2024-11-02 00:02:00;;;6;DB Regio AG;S8;43
8991027802999224461-2411061819-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29058;9;2024-11-06 18:49:00;2024-11-06 18:56:00;;;7;DB Regio AG;S9;44
-6842980586501064534-2411012318-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35881;8;2024-11-01 23:31:00;2024-11-01 23:35:00;;;4;DB Regio AG;S8;43
3667304347503746067-2411061728-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35156;1;2024-11-06 18:54:00;2024-11-06 19:00:00;;;6;DB Regio AG;S1;44
4341219805487381340-2411021825-8;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;Bruxelles Midi|Bruxelles-Nord|Liège-Guillemins|Aachen Hbf|Köln Hbf|Siegburg/Bonn|Frankfurt(M) Flughafen Fernbf;ICE;19;;2024-11-02 21:31:00;2024-11-02 21:39:00;;;8;DB Fernverkehr AG;Bruxelles Midi-Frankfurt(Main)Hbf;43
8322424274180843926-2411011928-7;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf;ICE;510;;2024-11-01 23:15:00;2024-11-01 23:43:00;;;28;DB Fernverkehr AG;München Hbf-Mainz Hbf;43
1159078000536983348-2411012300-4;Mainz Hbf;8000240;Bad Kreuznach;Bad Kreuznach|Gensingen-Horrweiler|Ingelheim;RE;29549;3;2024-11-01 23:28:00;2024-11-01 23:42:00;;;14;DB Regio AG;RE3;43
6636770932364581144-2411012308-11;Mainz Hbf;8000240;Alzey;Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29281;31;2024-11-01 23:53:00;2024-11-01 23:56:00;;;3;DB Regio AG;RB31;43
-7493576255468144735-2411061716-27;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35856;8;2024-11-06 18:44:00;2024-11-06 18:46:00;;;2;DB Regio AG;S8;44
6677091934844725200-2411061646-27;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35854;8;2024-11-06 18:14:00;2024-11-06 18:27:00;;;13;DB Regio AG;S8;44
7874858154314414937-2410261954-12;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Lüneburg|Uelzen|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Fulda|Hanau Hbf|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1087;;2024-10-27 00:45:00;2024-10-27 00:48:00;;;3;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;43
8503777394879306018-2410262324-3;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf;ICE;920;;2024-10-27 00:00:00;2024-10-26 23:58:00;;;-2;DB Fernverkehr AG;Frankfurt(Main)Hbf-Mainz Hbf;42
6253310933074160155-2410270018-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35885;8;2024-10-27 00:31:00;2024-10-27 00:32:00;;;1;DB Regio AG;S8;43
1758682459816229765-2410262358-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35882;8;2024-10-27 00:56:00;2024-10-27 00:56:00;;;0;DB Regio AG;S8;43
6597109704784414496-2410280342-15;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|Ottweiler(Saar)|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ingelheim;RE;29501;3;2024-10-28 05:56:00;2024-10-28 06:04:00;;;8;DB Regio AG;RE3;43
-1779250767350755819-2410292158-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35874;8;2024-10-29 23:14:00;2024-10-29 23:18:00;;;4;DB Regio AG;S8;43
4178793572863103484-2410280526-2;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf;ICE;991;;2024-10-28 05:36:00;2024-10-28 05:37:00;;;1;DB Fernverkehr AG;Wiesbaden Hbf-Mainz Hbf;43
2686007473625185344-2410280001-9;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Günzburg|Ulm Hbf|Stuttgart Hbf|Heidelberg Hbf|Mannheim Hbf;ICE;618;;2024-10-28 05:11:00;2024-10-28 05:16:00;;;5;DB Fernverkehr AG;München Hbf-Mainz Hbf;43
786129964763538741-2410292228-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35876;8;2024-10-29 23:44:00;2024-10-30 00:12:00;;;28;DB Regio AG;S8;43
4628165881746821791-2410292201-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35976;9;2024-10-29 23:19:00;2024-10-29 23:32:00;;;13;DB Regio AG;S9;43
-7264585270489080729-2411080849-13;Mainz Hbf;8000240;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater;N;12210;SE14;2024-11-08 09:48:00;2024-11-08 09:52:00;;;4;DB Regio AG;SE14;44
2846214950676975755-2411080908-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Niederrad|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim|Mainz-Bischofsheim|Mainz Römisches Theater;RE;4254;2;2024-11-08 09:49:00;2024-11-08 09:56:00;;;7;DB Regio AG;RE2;44
3995089048450085158-2411051149-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29032;9;2024-11-05 12:19:00;2024-11-05 12:27:00;;;8;DB Regio AG;S9;44
1099609528345034489-2411080846-26;Mainz Hbf;8000240;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35822;8;2024-11-08 09:56:00;2024-11-08 10:01:00;;;5;DB Regio AG;S8;44
-1333667033330299744-2411080605-7;Frankfurt(Main)Hbf;8000105;Eltville;Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich|Mainz-Kastel|Frankfurt-Höchst;HLB;28788;RE9;2024-11-08 06:51:00;2024-11-08 06:54:00;;;3;Hessische Landesbahn;RE9;44
7619252620996759150-2411051058-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35130;1;2024-11-05 12:23:00;2024-11-05 12:30:00;;;7;DB Regio AG;S1;44
6597703942519966667-2411080838-4;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Hochheim(Main);N;12209;SE14;2024-11-08 09:10:00;2024-11-08 09:13:00;;;3;DB Regio AG;SE14;44
8173902410314242739-2411080542-16;Frankfurt(Main)Hbf;8000105;Glauburg-Stockheim;Glauburg-Stockheim|Glauburg-Glauberg|Altenstadt-Lindheim|Altenstadt(Hess)|Altenstadt-Höchst|Nidderau-Eichen|Nidderau|Nidderau-Windecken|Schöneck-Büdesheim|Schöneck-Kilianstädten|Schöneck-Oberdorfelden|Niederdorfelden|Bad Vilbel-Gronau|Bad Vilbel|Frankfurt(Main)West;RB;15705;34;2024-11-08 06:47:00;2024-11-08 06:47:00;;;0;DB Regio AG;RB34;44
-4950896259712793869-2411080751-13;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim;RE;29509;3;2024-11-08 09:59:00;2024-11-08 10:02:00;;;3;DB Regio AG;RE3;44
1436290888966803640-2411051100-3;Wiesbaden Hbf;8000250;Karlsruhe Hbf;Karlsruhe Hbf|Mannheim Hbf;ICE;200;;2024-11-05 12:31:00;2024-11-05 12:38:00;;;7;DB Fernverkehr AG;Karlsruhe Hbf-Wiesbaden Hbf;44
7680322513736635671-2411080848-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35823;8;2024-11-08 09:01:00;2024-11-08 09:00:00;2024-11-08 08:22:00;c;-1;DB Regio AG;S8;44
67517114520381301-2411080532-7;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf;ICE;614;;2024-11-08 09:15:00;2024-11-08 09:44:00;;;29;DB Fernverkehr AG;München Hbf-Mainz Hbf;44
-1841167272174007128-2411080855-10;Mainz Hbf;8000240;Kirchheimbolanden;Kirchheimbolanden|Freimersheim(Rheinh)|Wahlheim|Alzey West|Alzey|Armsheim|Wörrstadt|Saulheim|Nieder Olm;RE;29211;13;2024-11-08 09:55:00;2024-11-08 10:02:00;;;7;DB Regio AG;RE13;44
6597109704784414496-2411080342-16;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ingelheim|Mainz Hbf|Rüsselsheim;RE;29501;3;2024-11-08 06:36:00;2024-11-08 06:47:00;;;11;DB Regio AG;RE3;44
-1031138589968288294-2411051128-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35132;1;2024-11-05 12:54:00;2024-11-05 13:07:00;2024-11-05 12:20:00;c;13;DB Regio AG;S1;44
8864827325846342282-2411080246-24;Mainz Hbf;8000240;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35894;8;2024-11-08 03:56:00;2024-11-08 04:02:00;;;6;DB Regio AG;S8;44
-3943170705080026081-2411080514-14;Frankfurt(Main)Hbf;8000105;Bad Soden-Salmünster;Bad Soden-Salmünster|Wächtersbach|Wirtheim|Haitz-Höchst|Gelnhausen|Hailer-Meerholz|Niedermittlau|Langenselbold|Rodenbach(b Hanau)|Wolfgang(Kr Hanau)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RB;15537;51;2024-11-08 06:15:00;2024-11-08 06:26:00;;;11;DB Regio AG;RB51;44
6578476701467380371-2411032145-15;Mainz Hbf;8000240;Kirchheimbolanden;Kirchheimbolanden|Freimersheim(Rheinh)|Wahlheim|Alzey West|Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29279;31;2024-11-03 22:53:00;2024-11-03 22:54:00;;;1;DB Regio AG;RB31;44
-7052912375929255646-2411080502-15;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld|Ladenburg|Weinheim(Bergstr)Hbf|Laudenbach(Bergstr)|Heppenheim(Bergstr)|Bensheim|Bensheim-Auerbach|Zwingenberg(Bergstr)|Hähnlein-Alsbach|Darmstadt-Eberstadt|Darmstadt Hbf|Langen(Hess);RE;4650;68;2024-11-08 06:21:00;2024-11-08 06:29:00;;;8;DB Regio AG;RE68;44
-1055747470447340683-2411080419-26;Frankfurt(Main)Hbf;8000105;Würzburg Hbf;Würzburg Hbf|Würzburg-Zell|Veitshöchheim|Thüngersheim|Retzbach-Zellingen|Himmelstadt|Karlstadt(Main)|Wernfeld|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Laufach|Hösbach|Aschaffenburg Hbf|Kleinostheim|Dettingen(Main)|Kahl(Main)|Großkrotzenburg|Großauheim(Kr Hanau)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4600;55;2024-11-08 06:24:00;2024-11-08 06:34:00;;;10;DB Regio AG;RE55;44
